ID,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,response
357,33,entrepreneur,single,tertiary,no,1068,yes,no,5,may,6.6,2,-1,0,unknown,no
358,40,blue-collar,married,secondary,no,211,yes,no,5,may,3.6,4,-1,0,unknown,no
359,46,admin.,single,tertiary,no,377,yes,no,5,may,1.63,2,-1,0,unknown,no
360,48,management,married,tertiary,no,263,yes,no,5,may,5.83,2,-1,0,unknown,no
361,42,services,married,secondary,no,1263,yes,no,6,may,1.9,2,-1,0,unknown,no
362,27,services,married,secondary,no,8,yes,no,6,may,1.47,3,-1,0,unknown,no
363,48,admin.,married,secondary,no,126,yes,yes,6,may,6.32,2,-1,0,unknown,no
364,59,admin.,married,secondary,no,230,yes,no,6,may,3.17,3,-1,0,unknown,no
365,46,technician,married,tertiary,no,841,yes,no,6,may,2.63,1,-1,0,unknown,no
366,38,admin.,divorced,secondary,no,308,yes,no,6,may,1.7,1,-1,0,unknown,no
367,43,management,divorced,tertiary,no,1,yes,no,6,may,5.1,1,-1,0,unknown,no
368,38,admin.,divorced,tertiary,no,86,yes,no,6,may,3.63,1,-1,0,unknown,no
369,23,student,single,secondary,no,157,yes,no,6,may,0.9,1,-1,0,unknown,no
370,34,services,married,secondary,no,22,yes,no,6,may,5.73,1,-1,0,unknown,no
371,38,admin.,married,secondary,no,46,yes,yes,6,may,3.25,1,-1,0,unknown,no
372,37,blue-collar,married,secondary,no,1293,no,no,6,may,10.87,1,-1,0,unknown,no
373,25,admin.,single,secondary,no,122,yes,no,6,may,4.77,1,-1,0,unknown,no
375,49,blue-collar,single,secondary,no,143,yes,no,6,may,1.38,1,-1,0,unknown,no
376,38,admin.,single,secondary,no,393,no,no,6,may,3.07,2,-1,0,unknown,no
377,43,blue-collar,married,primary,no,98,yes,no,6,may,3.92,1,-1,0,unknown,no
378,33,management,married,tertiary,no,0,yes,no,6,may,4.83,1,-1,0,unknown,no
379,55,blue-collar,married,secondary,no,224,yes,no,6,may,3.87,1,-1,0,unknown,no
380,38,blue-collar,married,secondary,no,757,yes,no,6,may,2.22,1,-1,0,unknown,no
381,49,services,married,secondary,no,245,yes,yes,6,may,5.3,1,-1,0,unknown,no
382,40,management,married,secondary,no,8486,no,no,6,may,4.33,3,-1,0,unknown,no
384,38,blue-collar,married,secondary,no,20,yes,no,6,may,6.7,1,-1,0,unknown,no
385,58,services,married,secondary,no,1667,yes,yes,6,may,1.42,1,-1,0,unknown,no
387,32,unemployed,married,secondary,no,10,yes,no,6,may,8.35,4,-1,0,unknown,no
388,56,management,married,tertiary,no,830,yes,yes,6,may,20.02,1,-1,0,unknown,yes
390,60,retired,divorced,secondary,no,545,yes,no,6,may,17.17,1,-1,0,unknown,yes
391,37,technician,married,tertiary,no,8730,yes,no,6,may,2.48,1,-1,0,unknown,no
392,46,technician,divorced,tertiary,no,477,yes,no,6,may,1.9,1,-1,0,unknown,no
393,27,admin.,married,secondary,no,4,yes,no,6,may,4.05,1,-1,0,unknown,no
394,43,blue-collar,married,secondary,no,1205,yes,no,6,may,12.82,2,-1,0,unknown,no
395,32,technician,single,secondary,no,0,yes,yes,6,may,2.25,3,-1,0,unknown,no
396,40,admin.,single,secondary,no,263,yes,no,6,may,3.85,1,-1,0,unknown,no
397,38,admin.,married,secondary,no,1,no,no,6,may,1.27,1,-1,0,unknown,no
398,34,blue-collar,married,secondary,no,283,no,yes,6,may,3.32,1,-1,0,unknown,no
399,47,blue-collar,married,primary,no,206,yes,no,6,may,2.53,1,-1,0,unknown,no
400,42,housemaid,married,primary,no,17,yes,no,6,may,2.07,1,-1,0,unknown,no
401,48,technician,married,secondary,no,141,yes,yes,6,may,7.07,1,-1,0,unknown,no
402,29,self-employed,single,tertiary,no,16,yes,no,6,may,0.72,1,-1,0,unknown,no
403,50,services,married,secondary,no,206,yes,no,6,may,2.57,1,-1,0,unknown,no
405,50,management,married,tertiary,no,0,no,no,6,may,5.43,1,-1,0,unknown,no
406,58,retired,married,tertiary,no,0,no,no,6,may,6.55,1,-1,0,unknown,no
407,46,blue-collar,divorced,primary,no,1927,yes,no,6,may,4.02,3,-1,0,unknown,no
408,38,technician,married,secondary,no,284,yes,no,6,may,8.05,1,-1,0,unknown,no
409,46,blue-collar,married,secondary,no,1660,yes,no,6,may,4.32,1,-1,0,unknown,no
410,32,services,single,secondary,no,406,yes,no,6,may,3.78,1,-1,0,unknown,no
411,51,blue-collar,married,primary,no,230,yes,no,6,may,11.22,1,-1,0,unknown,no
412,39,admin.,single,secondary,no,-25,yes,no,6,may,9.6,1,-1,0,unknown,no
413,48,admin.,married,secondary,no,182,yes,no,6,may,3,2,-1,0,unknown,no
414,36,entrepreneur,married,tertiary,no,1169,yes,no,6,may,2.8,2,-1,0,unknown,no
415,34,admin.,divorced,secondary,no,67,yes,no,6,may,1.5,1,-1,0,unknown,no
416,40,technician,married,secondary,no,77,no,no,6,may,8.42,1,-1,0,unknown,no
417,43,unemployed,married,secondary,no,0,yes,no,6,may,4.08,1,-1,0,unknown,no
418,52,blue-collar,divorced,primary,no,55,yes,yes,6,may,3.1,1,-1,0,unknown,no
419,33,technician,married,secondary,yes,72,yes,no,6,may,10.38,1,-1,0,unknown,no
420,49,management,single,tertiary,no,163,yes,no,6,may,8.27,3,-1,0,unknown,no
421,32,management,single,tertiary,no,151,yes,no,6,may,1.97,1,-1,0,unknown,no
422,39,admin.,single,secondary,no,113,yes,no,6,may,5.7,1,-1,0,unknown,no
423,40,blue-collar,married,secondary,no,0,yes,no,6,may,3.75,1,-1,0,unknown,no
424,38,technician,single,tertiary,no,9,yes,no,6,may,3.08,3,-1,0,unknown,no
425,43,management,married,secondary,no,375,yes,no,6,may,3.27,2,-1,0,unknown,no
426,39,services,married,secondary,no,1142,yes,no,6,may,4.6,1,-1,0,unknown,no
427,54,blue-collar,married,primary,no,2102,yes,no,6,may,1.27,1,-1,0,unknown,no
428,38,technician,single,tertiary,no,4325,yes,no,6,may,1.45,1,-1,0,unknown,no
429,40,blue-collar,married,secondary,no,217,yes,no,6,may,3.25,1,-1,0,unknown,no
430,55,admin.,married,secondary,no,131,yes,no,6,may,12.4,1,-1,0,unknown,no
431,42,management,married,tertiary,no,1680,yes,no,6,may,12.75,1,-1,0,unknown,no
432,39,blue-collar,married,secondary,no,0,yes,no,6,may,4.37,1,-1,0,unknown,no
433,40,blue-collar,married,primary,no,46,yes,no,6,may,1.98,1,-1,0,unknown,no
434,32,blue-collar,married,secondary,no,320,yes,no,6,may,3.3,2,-1,0,unknown,no
435,55,admin.,married,secondary,no,183,yes,no,6,may,2.5,1,-1,0,unknown,no
436,45,blue-collar,married,secondary,no,39,no,no,6,may,4.02,1,-1,0,unknown,no
437,35,management,single,tertiary,no,560,yes,no,6,may,3.02,1,-1,0,unknown,no
438,58,technician,divorced,secondary,no,469,no,no,6,may,3.27,1,-1,0,unknown,no
439,35,admin.,married,secondary,no,530,yes,no,6,may,2.48,1,-1,0,unknown,no
440,49,services,married,primary,no,61,yes,no,6,may,4.1,1,-1,0,unknown,no
441,34,technician,single,tertiary,no,242,yes,no,6,may,1.87,1,-1,0,unknown,no
442,36,blue-collar,married,secondary,no,139,yes,no,6,may,5.15,2,-1,0,unknown,no
443,24,self-employed,single,secondary,no,0,yes,no,6,may,4.63,1,-1,0,unknown,no
444,34,technician,married,secondary,no,367,yes,no,6,may,2.33,1,-1,0,unknown,no
445,51,admin.,divorced,secondary,no,228,yes,no,6,may,2.27,1,-1,0,unknown,no
448,32,services,single,secondary,no,310,yes,no,6,may,2.4,1,-1,0,unknown,no
450,50,technician,married,secondary,no,797,yes,no,6,may,5.9,1,-1,0,unknown,no
451,40,services,married,secondary,no,71,no,no,6,may,1.32,1,-1,0,unknown,no
453,37,management,married,tertiary,no,231,yes,yes,6,may,7.52,2,-1,0,unknown,no
454,34,blue-collar,married,secondary,no,270,yes,yes,6,may,2.65,1,-1,0,unknown,no
455,44,blue-collar,married,secondary,no,274,yes,yes,6,may,6.82,1,-1,0,unknown,no
456,40,admin.,single,secondary,no,-109,yes,yes,6,may,2.83,1,-1,0,unknown,no
457,37,technician,married,secondary,no,1,yes,no,6,may,10.13,1,-1,0,unknown,yes
458,33,blue-collar,single,secondary,yes,-60,no,no,6,may,4.05,1,-1,0,unknown,no
459,35,blue-collar,married,secondary,no,89,yes,no,6,may,2.42,2,-1,0,unknown,no
460,58,blue-collar,divorced,secondary,no,-11,no,no,6,may,1.87,1,-1,0,unknown,no
461,39,blue-collar,married,primary,no,0,yes,no,6,may,4.37,2,-1,0,unknown,no
462,43,blue-collar,married,secondary,no,-509,yes,no,6,may,2.07,1,-1,0,unknown,no
463,39,unemployed,married,primary,no,408,yes,no,6,may,0.88,1,-1,0,unknown,no
464,36,services,single,primary,no,58,yes,no,6,may,2.23,1,-1,0,unknown,no
465,57,retired,single,secondary,no,1640,no,yes,6,may,3.4,4,-1,0,unknown,no
466,36,admin.,single,secondary,no,20,yes,no,6,may,3.1,1,-1,0,unknown,no
467,50,blue-collar,married,primary,no,71,yes,no,6,may,11.3,1,-1,0,unknown,no
468,55,blue-collar,married,secondary,no,52,yes,no,6,may,3.03,1,-1,0,unknown,no
469,44,self-employed,married,tertiary,no,292,yes,no,6,may,2.7,1,-1,0,unknown,no
470,44,services,divorced,secondary,no,424,yes,no,6,may,0.45,1,-1,0,unknown,no
471,39,housemaid,single,primary,no,109,yes,no,6,may,11.65,3,-1,0,unknown,no
473,39,blue-collar,married,secondary,no,983,yes,no,6,may,1.62,1,-1,0,unknown,no
474,34,admin.,married,secondary,no,869,no,no,6,may,27.95,1,-1,0,unknown,yes
475,40,blue-collar,married,primary,no,668,yes,no,6,may,4.72,2,-1,0,unknown,no
476,50,management,married,tertiary,no,964,yes,no,6,may,5.38,1,-1,0,unknown,no
477,31,management,single,secondary,no,301,yes,no,6,may,1.37,1,-1,0,unknown,no
478,37,admin.,single,secondary,no,140,yes,no,6,may,5.17,1,-1,0,unknown,no
479,39,management,single,secondary,no,1877,yes,no,6,may,3.08,1,-1,0,unknown,no
480,51,blue-collar,married,primary,no,1127,yes,no,6,may,0.78,1,-1,0,unknown,no
481,41,technician,married,secondary,no,871,yes,no,6,may,2.42,1,-1,0,unknown,no
482,41,technician,married,secondary,no,767,yes,yes,6,may,3.4,1,-1,0,unknown,no
483,43,blue-collar,married,secondary,no,0,no,no,6,may,3.12,1,-1,0,unknown,no
484,30,services,single,secondary,no,209,yes,no,6,may,0.5,2,-1,0,unknown,no
485,54,management,divorced,primary,no,0,no,no,6,may,7.87,1,-1,0,unknown,no
486,43,blue-collar,divorced,secondary,no,110,yes,yes,6,may,7.47,1,-1,0,unknown,no
487,59,management,divorced,tertiary,no,-76,yes,yes,6,may,4.4,1,-1,0,unknown,no
489,40,blue-collar,married,primary,no,-66,yes,no,6,may,4.8,1,-1,0,unknown,no
490,32,technician,married,secondary,no,0,yes,no,6,may,2.93,2,-1,0,unknown,no
491,29,blue-collar,married,secondary,no,1,yes,no,6,may,3.58,1,-1,0,unknown,no
492,36,blue-collar,married,secondary,no,0,yes,no,6,may,5.62,1,-1,0,unknown,no
493,55,unemployed,married,tertiary,no,5345,no,no,6,may,4.63,1,-1,0,unknown,no
494,30,blue-collar,divorced,secondary,no,-209,yes,no,6,may,3.13,2,-1,0,unknown,no
495,39,admin.,single,secondary,no,0,yes,no,6,may,2.9,2,-1,0,unknown,no
496,39,blue-collar,divorced,secondary,no,42,yes,no,6,may,3.77,2,-1,0,unknown,no
497,50,blue-collar,divorced,secondary,no,41,yes,no,6,may,3.17,1,-1,0,unknown,no
498,44,blue-collar,married,secondary,no,-99,yes,no,6,may,1.85,2,-1,0,unknown,no
499,37,technician,single,secondary,no,17,yes,no,6,may,2.73,1,-1,0,unknown,no
500,46,admin.,married,primary,no,276,yes,yes,6,may,2.62,2,-1,0,unknown,no
502,37,management,single,tertiary,no,230,yes,yes,6,may,6.23,1,-1,0,unknown,no
503,29,blue-collar,married,secondary,no,9,yes,no,6,may,5.82,1,-1,0,unknown,no
504,41,blue-collar,married,secondary,no,946,yes,no,6,may,5.42,1,-1,0,unknown,no
505,45,blue-collar,married,primary,no,1297,yes,no,6,may,3.88,2,-1,0,unknown,no
506,57,retired,divorced,secondary,no,-331,yes,no,6,may,8.85,1,-1,0,unknown,no
507,48,blue-collar,single,secondary,no,44,yes,no,6,may,2.55,1,-1,0,unknown,no
508,60,retired,married,secondary,yes,15,no,no,6,may,1.33,1,-1,0,unknown,no
509,26,admin.,single,secondary,no,712,yes,no,6,may,3.87,1,-1,0,unknown,no
510,58,retired,married,secondary,no,5435,yes,no,6,may,1.97,1,-1,0,unknown,no
511,34,admin.,married,secondary,no,507,yes,no,6,may,3.17,1,-1,0,unknown,no
512,55,unemployed,divorced,secondary,no,387,yes,no,6,may,15.3,1,-1,0,unknown,yes
513,41,blue-collar,married,primary,no,0,yes,yes,6,may,3.97,1,-1,0,unknown,no
514,50,management,divorced,secondary,no,1716,yes,no,6,may,1.37,1,-1,0,unknown,no
515,49,entrepreneur,married,secondary,no,167,yes,yes,6,may,3.3,3,-1,0,unknown,no
517,44,blue-collar,married,primary,no,148,yes,no,6,may,3.52,1,-1,0,unknown,no
518,31,technician,married,secondary,no,17,yes,yes,6,may,2,1,-1,0,unknown,no
519,34,blue-collar,single,tertiary,no,1011,yes,no,6,may,2.27,1,-1,0,unknown,no
521,42,management,married,tertiary,no,744,no,no,6,may,2.62,1,-1,0,unknown,no
522,52,admin.,married,secondary,no,484,yes,no,6,may,2.13,1,-1,0,unknown,no
523,29,management,single,tertiary,no,0,yes,no,6,may,3.52,1,-1,0,unknown,no
524,53,retired,married,primary,no,136,yes,no,6,may,4.45,2,-1,0,unknown,no
525,43,blue-collar,married,secondary,no,1335,yes,no,6,may,6.18,2,-1,0,unknown,no
526,38,management,married,secondary,no,517,yes,no,6,may,4.8,2,-1,0,unknown,no
527,46,management,married,tertiary,no,459,yes,no,6,may,3.68,1,-1,0,unknown,no
529,30,admin.,divorced,secondary,no,83,yes,yes,6,may,5.17,1,-1,0,unknown,no
530,44,blue-collar,married,primary,no,213,no,no,6,may,2.63,1,-1,0,unknown,no
531,31,housemaid,married,primary,no,203,yes,no,6,may,10.07,3,-1,0,unknown,no
532,42,services,single,secondary,no,518,yes,no,6,may,3.3,1,-1,0,unknown,no
533,40,management,single,tertiary,no,3877,yes,no,6,may,2.42,1,-1,0,unknown,no
534,52,admin.,married,secondary,no,1236,yes,no,6,may,4.12,1,-1,0,unknown,no
535,45,blue-collar,divorced,secondary,no,756,yes,no,6,may,2.98,2,-1,0,unknown,no
536,48,blue-collar,married,secondary,no,157,yes,no,6,may,1.22,1,-1,0,unknown,no
537,45,blue-collar,married,primary,no,-66,yes,no,6,may,4.38,2,-1,0,unknown,no
539,34,blue-collar,married,primary,no,-144,yes,no,6,may,1.32,2,-1,0,unknown,no
540,46,blue-collar,married,secondary,no,71,yes,no,6,may,6.93,1,-1,0,unknown,no
541,49,services,divorced,secondary,no,505,yes,no,6,may,2.7,1,-1,0,unknown,no
542,50,technician,married,primary,no,249,yes,no,6,may,2.15,1,-1,0,unknown,no
543,34,admin.,single,secondary,no,0,yes,no,6,may,2.5,1,-1,0,unknown,no
544,40,unemployed,single,secondary,no,11,yes,no,6,may,0.72,1,-1,0,unknown,no
545,36,admin.,married,secondary,no,639,yes,no,6,may,3.18,1,-1,0,unknown,no
547,45,blue-collar,married,secondary,no,82,yes,no,6,may,4.17,1,-1,0,unknown,no
548,36,self-employed,married,tertiary,no,107,yes,no,6,may,2.43,1,-1,0,unknown,no
549,56,services,married,secondary,no,473,yes,no,6,may,6.93,1,-1,0,unknown,no
550,42,services,divorced,secondary,no,372,yes,yes,6,may,2.02,2,-1,0,unknown,no
551,30,admin.,married,secondary,no,46,yes,no,6,may,1.9,2,-1,0,unknown,no
552,30,student,single,tertiary,no,34,yes,no,6,may,4.82,1,-1,0,unknown,no
554,33,blue-collar,married,secondary,no,-10,yes,no,6,may,2.05,1,-1,0,unknown,no
555,36,admin.,married,secondary,no,-106,yes,no,6,may,2.17,2,-1,0,unknown,no
556,39,services,divorced,primary,no,471,yes,no,6,may,2.68,2,-1,0,unknown,no
557,56,admin.,divorced,secondary,no,778,yes,no,6,may,2.48,2,-1,0,unknown,no
559,42,technician,married,secondary,no,315,yes,no,6,may,4.32,2,-1,0,unknown,no
560,52,blue-collar,married,secondary,no,3165,no,no,6,may,0.43,1,-1,0,unknown,no
561,36,admin.,divorced,secondary,no,131,yes,no,6,may,2.55,1,-1,0,unknown,no
562,35,entrepreneur,married,secondary,yes,204,yes,no,6,may,7.07,2,-1,0,unknown,no
563,47,technician,married,secondary,no,83,yes,no,6,may,2.98,2,-1,0,unknown,no
564,59,services,divorced,secondary,no,0,yes,yes,6,may,1.62,1,-1,0,unknown,no
565,57,blue-collar,married,primary,no,5431,yes,yes,6,may,6.38,1,-1,0,unknown,no
567,46,unemployed,married,secondary,no,-125,yes,no,6,may,0.38,1,-1,0,unknown,no
568,34,blue-collar,married,secondary,no,0,no,no,6,may,3.25,1,-1,0,unknown,no
569,28,services,single,secondary,no,5090,yes,no,6,may,21.62,3,-1,0,unknown,yes
571,56,blue-collar,married,secondary,no,1602,yes,no,6,may,7.12,1,-1,0,unknown,no
572,41,blue-collar,single,primary,yes,-137,yes,yes,6,may,3.15,1,-1,0,unknown,no
574,54,services,married,secondary,no,193,no,no,6,may,2.98,1,-1,0,unknown,no
575,61,retired,married,secondary,no,195,yes,yes,6,may,2.98,1,-1,0,unknown,no
576,53,entrepreneur,married,secondary,no,288,no,no,6,may,1.15,1,-1,0,unknown,no
577,47,technician,married,secondary,no,19,yes,no,6,may,1.75,2,-1,0,unknown,no
578,53,blue-collar,married,primary,no,25,yes,no,6,may,4.43,3,-1,0,unknown,no
579,46,services,married,secondary,no,216,yes,no,6,may,8.73,2,-1,0,unknown,no
580,39,blue-collar,divorced,primary,no,190,yes,yes,6,may,1.6,2,-1,0,unknown,no
581,56,technician,divorced,secondary,no,99,yes,no,6,may,2.58,2,-1,0,unknown,no
582,55,services,divorced,primary,no,2298,yes,no,6,may,2.7,2,-1,0,unknown,no
583,44,management,married,tertiary,no,17,yes,no,6,may,5.87,2,-1,0,unknown,no
584,37,technician,married,primary,no,0,yes,no,6,may,1.27,4,-1,0,unknown,no
585,35,blue-collar,married,primary,no,0,yes,no,6,may,2.57,2,-1,0,unknown,no
586,55,blue-collar,married,secondary,no,840,yes,no,6,may,5.17,2,-1,0,unknown,no
587,37,services,married,secondary,no,358,yes,no,6,may,6.5,3,-1,0,unknown,no
588,30,technician,single,secondary,no,0,yes,no,6,may,6.15,1,-1,0,unknown,no
589,37,blue-collar,married,primary,no,-325,yes,yes,6,may,1.87,2,-1,0,unknown,no
590,36,technician,single,secondary,no,-15,yes,no,6,may,5.68,3,-1,0,unknown,no
591,38,technician,married,secondary,no,581,yes,no,6,may,1.32,1,-1,0,unknown,no
592,41,admin.,divorced,primary,no,4070,yes,no,6,may,2.33,2,-1,0,unknown,no
593,48,retired,married,secondary,no,74,no,yes,6,may,5.25,1,-1,0,unknown,no
594,55,services,divorced,secondary,no,141,yes,no,6,may,4.37,2,-1,0,unknown,no
595,28,services,divorced,secondary,no,89,no,no,6,may,2.9,2,-1,0,unknown,no
596,54,services,married,secondary,yes,0,yes,no,6,may,2.3,3,-1,0,unknown,no
597,30,blue-collar,married,secondary,no,450,no,no,6,may,8.77,2,-1,0,unknown,no
598,48,technician,married,tertiary,no,310,no,no,6,may,2.25,1,-1,0,unknown,no
599,31,self-employed,married,secondary,no,0,yes,no,6,may,0.6,5,-1,0,unknown,no
600,38,blue-collar,married,secondary,no,384,yes,no,6,may,31.77,3,-1,0,unknown,no
601,37,blue-collar,married,secondary,no,395,yes,no,6,may,3.65,2,-1,0,unknown,no
603,56,blue-collar,married,primary,no,5,yes,yes,6,may,6.78,2,-1,0,unknown,no
604,51,blue-collar,married,secondary,no,50,yes,yes,6,may,2.02,1,-1,0,unknown,no
605,39,blue-collar,married,secondary,no,285,yes,yes,6,may,3.48,1,-1,0,unknown,no
607,51,blue-collar,married,primary,no,653,yes,yes,6,may,3.47,1,-1,0,unknown,no
608,43,self-employed,married,secondary,no,918,yes,no,6,may,3.22,1,-1,0,unknown,no
609,32,services,married,secondary,no,243,yes,yes,6,may,2.4,1,-1,0,unknown,no
610,29,technician,single,tertiary,no,405,yes,no,6,may,1.08,1,-1,0,unknown,no
611,48,management,divorced,tertiary,no,1328,yes,no,6,may,5.65,1,-1,0,unknown,no
612,55,services,married,primary,no,255,yes,no,6,may,4.75,1,-1,0,unknown,no
613,53,blue-collar,married,secondary,no,3397,yes,no,6,may,3.85,1,-1,0,unknown,no
615,39,management,married,tertiary,no,2877,yes,no,6,may,4.63,1,-1,0,unknown,no
616,31,blue-collar,single,tertiary,no,60,yes,yes,6,may,6.48,1,-1,0,unknown,no
617,39,blue-collar,married,primary,no,2226,yes,no,6,may,2.63,1,-1,0,unknown,no
618,40,blue-collar,married,primary,no,2880,yes,no,6,may,2.42,2,-1,0,unknown,no
620,48,technician,married,secondary,no,147,no,no,6,may,2.37,3,-1,0,unknown,no
621,33,technician,divorced,secondary,no,7,yes,yes,6,may,1.45,1,-1,0,unknown,no
622,40,technician,married,secondary,no,109,yes,no,6,may,2.45,2,-1,0,unknown,no
623,59,retired,married,primary,no,-119,yes,no,6,may,4.82,1,-1,0,unknown,no
624,30,technician,married,secondary,no,484,yes,no,6,may,11.72,1,-1,0,unknown,yes
625,31,management,single,tertiary,no,1852,yes,no,6,may,2.83,3,-1,0,unknown,no
626,35,unemployed,married,secondary,no,533,yes,no,6,may,13.37,1,-1,0,unknown,no
627,54,technician,divorced,secondary,no,21,yes,no,6,may,6.35,2,-1,0,unknown,no
629,32,technician,married,secondary,no,90,yes,yes,6,may,0.95,2,-1,0,unknown,no
631,32,admin.,single,tertiary,no,395,yes,no,6,may,4.02,3,-1,0,unknown,no
632,42,blue-collar,married,primary,no,15,yes,no,6,may,3.83,1,-1,0,unknown,no
633,33,services,married,tertiary,no,85,no,no,6,may,4.37,3,-1,0,unknown,no
634,52,entrepreneur,married,tertiary,no,-184,yes,yes,6,may,6.53,2,-1,0,unknown,no
635,52,services,married,secondary,no,660,no,no,6,may,3.35,2,-1,0,unknown,no
636,52,blue-collar,divorced,primary,yes,-183,yes,no,6,may,2.42,1,-1,0,unknown,no
637,30,unemployed,divorced,secondary,no,1144,yes,no,6,may,4.2,1,-1,0,unknown,no
638,44,services,divorced,secondary,no,1,yes,no,6,may,3.92,4,-1,0,unknown,no
639,35,admin.,married,secondary,no,69,yes,yes,6,may,3.92,2,-1,0,unknown,no
640,55,management,single,secondary,no,220,yes,no,6,may,5.47,2,-1,0,unknown,no
641,33,blue-collar,married,primary,no,332,yes,no,6,may,1.93,2,-1,0,unknown,no
642,37,blue-collar,single,secondary,no,240,yes,no,6,may,4.1,1,-1,0,unknown,no
643,42,technician,single,secondary,no,0,yes,no,6,may,4.88,1,-1,0,unknown,no
644,43,unemployed,married,secondary,no,0,yes,no,6,may,0.62,2,-1,0,unknown,no
645,38,entrepreneur,married,tertiary,no,898,yes,no,6,may,2.2,2,-1,0,unknown,no
